network_name,seed_method,threshold,seed_size,budget_total,interaction_1_2,interaction_2_1,smart_method,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,2,1,MCICH_SMC,41056,0,0,34821,41206,15,12,34644,46254,3,3,29617
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,2,1,MCICH_SMC,41056,0,0,34821,41206,15,12,34644,47825,3,3,28046
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,2,1,MCICH_SMC,41056,0,0,34821,41861,68,54,33894,49172,5,4,26696
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,2,1,MCICH_SMC,41056,0,0,34821,41861,68,54,33894,50247,4,4,25622
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,2,1,MCICH_SMC,41056,0,0,34821,41861,68,54,33894,51365,4,4,24504
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,2,1,MCICH_SMC,41056,0,0,34821,41861,68,54,33894,52335,5,4,23533
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,2,1,MCICH_SMC,41056,0,0,34821,41861,68,54,33894,53152,5,4,22716
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,54085,5,5,21782
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,55072,6,5,20794
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,55985,6,5,19881
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,56840,5,5,19027
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,57688,5,5,18179
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,2,1,MCICH_SMC,41056,0,0,34821,75857,7,5,8,58598,6,5,17268
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,2,1,MCICH_SMC,51935,0,0,23942,51935,0,2,23940,52684,1,0,23192
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,2,1,MCICH_SMC,51935,0,0,23942,51935,0,2,23940,53028,2,1,22846
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,2,1,MCICH_SMC,51935,0,0,23942,52159,0,11,23707,54707,2,1,21167
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,2,1,MCICH_SMC,51935,0,0,23942,52159,0,11,23707,55988,3,3,19883
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,2,1,MCICH_SMC,51935,0,0,23942,52159,0,11,23707,57265,3,3,18606
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,58384,4,3,17486
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,59364,3,3,16507
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,60355,4,4,15514
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,61216,6,3,14652
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,61991,6,3,13877
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,62732,6,4,13135
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,63531,8,5,12333
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,64336,8,5,11528
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,65096,9,6,10766
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,65856,10,6,10005
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,2,1,MCICH_SMC,51935,0,0,23942,75857,4,6,10,66835,10,6,9026
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,2,1,MCICH_SMC,57123,0,0,18754,57147,4,0,18726,57730,2,1,18144
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,2,1,MCICH_SMC,57123,0,0,18754,57147,4,0,18726,58033,3,2,17839
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,2,1,MCICH_SMC,57123,0,0,18754,57181,14,0,18682,59521,6,3,16347
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,60696,7,5,15169
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,61773,10,5,14089
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,62767,9,4,13097
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,63671,11,5,12190
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,64435,11,5,11426
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,65138,13,4,10722
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,65849,13,4,10011
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,66624,14,6,9233
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,67421,21,7,8428
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,68128,27,7,7715
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,68917,23,8,6929
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,69748,30,8,6091
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,2,1,MCICH_SMC,57123,0,0,18754,75857,9,6,5,75271,47,6,553
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,2,2,MCICH_SMC,41056,0,0,34821,41060,0,0,34817,41972,2,1,33902
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,2,2,MCICH_SMC,41056,0,0,34821,41081,11,2,34783,42415,4,3,33455
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,2,2,MCICH_SMC,41056,0,0,34821,41237,78,2,34560,44556,4,3,31314
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,2,2,MCICH_SMC,41056,0,0,34821,41237,78,2,34560,46225,5,5,29642
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,2,2,MCICH_SMC,41056,0,0,34821,41237,78,2,34560,47810,5,5,28057
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,2,2,MCICH_SMC,41056,0,0,34821,41237,78,2,34560,49169,6,5,26697
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,2,2,MCICH_SMC,41056,0,0,34821,41934,436,10,33497,50243,6,6,25622
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,2,2,MCICH_SMC,41056,0,0,34821,41934,436,10,33497,51361,6,6,24504
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,52333,6,5,23533
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,53147,6,5,22719
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,54085,6,6,21780
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,55075,6,5,20791
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,55988,6,5,19878
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,56832,6,6,19033
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,57687,6,6,18178
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,2,2,MCICH_SMC,41056,0,0,34821,75857,7,4,9,58597,6,5,17269
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,2,2,MCICH_SMC,51935,0,0,23942,51941,0,4,23932,52671,2,1,23203
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,2,2,MCICH_SMC,51935,0,0,23942,51941,0,4,23932,53000,5,4,22868
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,2,2,MCICH_SMC,51935,0,0,23942,51983,0,21,23873,54692,5,4,21176
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,2,2,MCICH_SMC,51935,0,0,23942,52143,1,128,23605,55979,5,5,19888
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,57255,5,5,18612
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,58377,7,6,17487
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,59357,6,6,16508
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,60353,6,6,15512
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,61207,7,6,14657
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,61975,7,6,13889
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,62726,7,7,13137
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,63525,9,8,12335
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,64336,9,8,11524
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,65104,8,8,10757
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,65849,8,8,10012
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,2,2,MCICH_SMC,51935,0,0,23942,75857,5,9,6,66843,9,8,9017
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,2,2,MCICH_SMC,57123,0,0,18754,57145,0,5,18727,57730,2,1,18144
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,2,2,MCICH_SMC,57123,0,0,18754,57145,0,5,18727,58033,3,2,17839
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,2,2,MCICH_SMC,57123,0,0,18754,57179,0,19,18679,59513,5,4,16355
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,60697,5,5,15170
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,61774,5,5,14093
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,62758,7,5,13107
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,63675,6,5,12191
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,64435,7,6,11429
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,65139,7,5,10726
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,65847,7,5,10018
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,66624,7,8,9238
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,67426,8,7,8436
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,68130,8,7,7732
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,68911,8,9,6949
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,74761,7,8,1101
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,2,2,MCICH_SMC,57123,0,0,18754,75857,7,8,5,75311,8,9,549
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,1,1,MCICH_SMC,41050,0,0,34827,41055,2,0,34820,42085,1,0,33791
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,1,1,MCICH_SMC,41050,0,0,34827,41055,2,0,34820,42548,1,0,33328
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,44739,1,0,31137
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,46450,2,2,29423
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,48092,3,3,27779
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,49511,3,2,26361
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,50630,3,3,25241
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,51753,3,3,24118
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,52772,3,2,23100
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,53613,3,2,22259
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,54587,3,3,21284
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,55599,3,2,20273
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,56538,3,2,19334
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,57456,3,3,18415
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,58339,3,3,17532
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,1,1,MCICH_SMC,41050,0,0,34827,75857,8,4,8,59312,3,2,16560
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,1,1,MCICH_SMC,51929,1,0,23947,51943,9,0,23925,52789,2,0,23086
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,53134,2,0,22741
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,54893,2,0,20982
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,56195,2,1,19679
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,57522,3,2,18350
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,58682,3,1,17191
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,59733,3,2,16139
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,60729,5,3,15140
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,61606,5,2,14264
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,62388,5,2,13482
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,63199,5,3,12670
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,64029,6,3,11839
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,64875,6,3,10993
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,75857,7,1,12
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,75857,7,1,12
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,1,1,MCICH_SMC,51929,1,0,23947,75857,9,2,9,75857,7,1,12
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,57846,3,2,18026
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,58164,3,2,17708
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,59680,4,3,16190
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,7,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,7,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,7,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,7,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,7,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,1,1,MCICH_SMC,57117,2,2,18756,75857,5,10,5,75857,5,8,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,1,2,MCICH_SMC,41050,0,0,34827,41055,0,0,34822,42085,1,0,33791
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,1,2,MCICH_SMC,41050,0,0,34827,41055,0,0,34822,42548,1,0,33328
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,44739,1,0,31137
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,46458,1,1,29417
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,48098,2,2,27775
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,49518,2,1,26356
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,50630,3,3,25241
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,51753,3,3,24118
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,52772,3,2,23100
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,53613,3,2,22259
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,54587,3,3,21284
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,55599,3,2,20273
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,56538,3,2,19334
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,57456,3,3,18415
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,58339,3,3,17532
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,1,2,MCICH_SMC,41050,0,0,34827,75857,5,7,8,59312,3,2,16560
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,1,2,MCICH_SMC,51929,0,1,23947,51929,0,3,23945,52789,1,1,23086
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,53134,1,1,22741
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,54893,1,1,20982
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,56195,1,2,19679
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,57522,2,3,18350
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,58672,3,3,17199
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,59733,2,3,16139
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,60729,3,4,15141
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,61600,5,5,14267
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,62380,5,5,13487
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,63181,4,5,12687
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,64024,5,5,11843
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,64906,2,10954,15
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,75857,2,5,13
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,75857,2,5,13
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,1,2,MCICH_SMC,51929,0,1,23947,75857,6,6,8,75857,2,5,13
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,57846,3,3,18025
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,58164,3,3,17707
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,59680,4,4,16189
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,60913,2,14952,10
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,9,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,9,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,9,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,9,8
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,10,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,1,2,MCICH_SMC,57117,2,3,18755,75857,6,9,5,75856,4,10,7
