network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
fb-pages-politician,2,20,59,889,0,0,5019,926,0,70,4912,1052,0,84,4772,889,20,63,4936
fb-pages-politician,2,20,118,889,0,0,5019,926,0,285,4697,1019,0,233,4656,889,15,134,4870
fb-pages-politician,2,20,177,889,0,0,5019,926,0,4930,52,1051,0,319,4538,889,28,193,4798
fb-pages-politician,2,20,236,889,0,0,5019,996,0,4896,16,1113,0,337,4458,896,41,281,4690
fb-pages-politician,2,20,295,889,0,0,5019,1216,0,4676,16,1220,0,348,4340,896,139,318,4555
fb-pages-politician,2,20,354,889,0,0,5019,5876,11,16,5,1335,0,365,4208,897,167,383,4461
fb-pages-politician,2,20,413,889,0,0,5019,5888,11,4,5,1436,0,390,4082,923,195,421,4369
fb-pages-politician,2,20,472,889,0,0,5019,5888,11,4,5,1545,0,417,3946,928,319,481,4180
fb-pages-politician,2,20,531,889,0,0,5019,5888,11,4,5,1682,0,436,3790,920,297,553,4138
fb-pages-politician,2,20,590,889,0,0,5019,5888,11,4,5,1809,0,473,3626,1007,339,635,3927
fb-pages-politician,2,20,649,889,0,0,5019,5888,11,4,5,1927,0,1105,2876,983,400,683,3842
fb-pages-politician,2,20,708,889,0,0,5019,5888,11,4,5,2071,0,1125,2712,1004,452,669,3783
fb-pages-politician,3,20,29,1788,0,0,4120,1810,0,73,4025,1974,0,15,3919,1788,58,21,4041
fb-pages-politician,3,20,59,1788,0,0,4120,1794,0,183,3931,1820,0,292,3796,1788,2,41,4077
fb-pages-politician,3,20,118,1788,0,0,4120,1810,0,3808,290,1973,0,641,3294,1789,24,201,3894
fb-pages-politician,3,20,177,1788,0,0,4120,1810,0,4082,16,1985,0,858,3065,1789,18,173,3928
fb-pages-politician,3,20,236,1788,0,0,4120,2309,0,3583,16,2265,0,1145,2498,1800,69,250,3789
fb-pages-politician,3,20,295,1788,0,0,4120,5888,11,4,5,2784,0,783,2341,1800,139,254,3715
fb-pages-politician,3,20,354,1788,0,0,4120,5888,11,4,5,3378,0,1238,1292,1838,161,471,3438
fb-pages-politician,3,20,413,1788,0,0,4120,5888,11,4,5,3464,0,1209,1235,1845,181,594,3288
