time,threshold,blocking,state_0,state_1,state_2,state_3
3,3,mcich,0,0,0,0
2,3,degree,-28,27,1,0
3,3,degree,-108,105,2,1
4,3,degree,-196,133,63,0
5,3,degree,-224,77,143,4
6,3,degree,-238,106,120,12
7,3,degree,-332,98,161,73
8,3,degree,-329,50,1,278
9,3,degree,-343,145,-168,366
10,3,degree,-302,132,-114,284
11,3,degree,-348,130,-1,219
12,3,degree,-219,-226,46,399
13,3,degree,-184,-254,25,413
14,3,degree,-260,-163,9,414
15,3,degree,-294,-106,-19,419
16,3,degree,-158,-147,-23,328
17,3,degree,-70,-68,-35,173
18,3,degree,-46,-28,-27,101
19,3,degree,-44,-16,19,41
20,3,degree,-31,-3,23,11
21,3,degree,-26,0,17,9
22,3,degree,-14,0,7,7
23,3,degree,-8,0,7,1
24,3,degree,-2,0,2,0
25,3,degree,-1,0,1,0
26,3,degree,0,0,0,0
2,3,random,-71,70,1,0
3,3,random,-441,435,4,2
4,3,random,-542,408,97,37
5,3,random,-752,551,-50,251
6,3,random,-475,-16,-25,516
7,3,random,-489,-217,3,703
8,3,random,-513,23,15,475
9,3,random,-326,-100,9,417
10,3,random,-165,-355,12,508
11,3,random,-107,-365,14,458
12,3,random,-88,-157,13,232
13,3,random,-63,-41,2,102
14,3,random,-33,-66,1,98
15,3,random,-19,-58,5,72
16,3,random,-9,-41,3,47
17,3,random,-5,-17,1,21
18,3,random,-2,-2,0,4
19,3,random,0,-2,0,2
20,3,random,0,0,0,0
2,4,no_block,-20,19,1,0
3,4,no_block,-224,224,-1,1
4,4,no_block,-203,203,0,0
5,4,no_block,-362,362,-1,1
6,4,no_block,-401,401,-1,1
7,4,no_block,-532,532,-1,1
8,4,no_block,-265,265,0,0
9,4,no_block,-255,255,0,0
10,4,no_block,-238,238,0,0
11,4,no_block,-240,240,0,0
12,4,no_block,-224,224,0,0
13,4,no_block,-130,130,0,0
14,4,no_block,-58,58,0,0
15,4,no_block,-50,50,0,0
16,4,no_block,-21,21,0,0
17,4,no_block,-11,11,0,0
18,4,no_block,-1,1,0,0
19,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-2,2,0,0
3,4,degree,-9,9,0,0
4,4,degree,-33,33,0,0
5,4,degree,-89,89,-1,1
6,4,degree,-67,67,0,0
7,4,degree,-44,44,0,0
8,4,degree,-54,54,0,0
9,4,degree,-41,41,0,0
10,4,degree,-22,22,0,0
11,4,degree,-33,33,0,0
12,4,degree,-27,27,0,0
13,4,degree,-50,50,0,0
14,4,degree,-95,95,0,0
15,4,degree,-126,126,0,0
16,4,degree,-115,115,0,0
17,4,degree,-68,68,0,0
18,4,degree,-25,25,0,0
19,4,degree,-30,30,0,0
20,4,degree,-34,34,0,0
21,4,degree,-26,26,0,0
22,4,degree,-22,22,0,0
23,4,degree,-47,47,0,0
24,4,degree,-45,45,0,0
25,4,degree,-28,28,0,0
26,4,degree,-14,14,0,0
27,4,degree,-17,17,0,0
28,4,degree,-32,32,0,0
29,4,degree,-25,25,0,0
30,4,degree,-13,13,0,0
31,4,degree,-13,13,0,0
32,4,degree,-9,9,0,0
33,4,degree,-1,1,0,0
34,4,degree,0,0,0,0
2,4,random,-19,19,0,0
3,4,random,-220,220,-1,1
4,4,random,-198,198,0,0
5,4,random,-331,331,0,0
6,4,random,-399,399,-1,1
7,4,random,-521,521,-1,1
8,4,random,-251,251,0,0
9,4,random,-235,235,0,0
10,4,random,-237,237,0,0
11,4,random,-228,228,0,0
12,4,random,-208,208,0,0
13,4,random,-138,138,0,0
14,4,random,-64,64,0,0
15,4,random,-48,48,0,0
16,4,random,-31,31,0,0
17,4,random,-12,12,0,0
18,4,random,-2,2,0,0
19,4,random,0,0,0,0
2,2,no_block,-167,50,49,68
3,2,no_block,-847,121,61,665
4,2,no_block,-866,-111,165,812
5,2,no_block,-1158,39,-23,1142
6,2,no_block,-1139,-62,-86,1287
7,2,no_block,-540,-43,-86,669
8,2,no_block,-172,-2,-44,218
9,2,no_block,-78,0,-18,96
10,2,no_block,-19,0,-18,37
11,2,no_block,-5,0,-6,11
12,2,no_block,-1,0,0,1
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-114,-3,114,3
3,2,mcich,-722,-4,722,4
4,2,mcich,-977,0,977,0
5,2,mcich,-1119,0,1119,0
6,2,mcich,-1200,-1,1200,1
7,2,mcich,-583,0,583,0
8,2,mcich,-174,0,174,0
9,2,mcich,-78,0,78,0
10,2,mcich,-19,0,19,0
11,2,mcich,-5,0,5,0
12,2,mcich,-1,0,1,0
13,2,mcich,-1,0,1,0
14,2,mcich,-2,0,2,0
15,2,mcich,-2,0,2,0
16,2,mcich,-2,0,2,0
17,2,mcich,0,0,0,0
2,2,degree,-155,38,83,34
3,2,degree,-775,49,403,323
4,2,degree,-889,-88,498,479
5,2,degree,-1124,5,763,356
6,2,degree,-1189,-12,685,516
7,2,degree,-583,0,-307,890
8,2,degree,-174,0,-649,823
9,2,degree,-78,0,-624,702
10,2,degree,-19,0,-279,298
11,2,degree,-5,0,-124,129
12,2,degree,-1,0,-46,47
13,2,degree,-1,0,-30,31
14,2,degree,-2,0,-13,15
15,2,degree,-2,0,-10,12
16,2,degree,-2,0,-3,5
17,2,degree,0,0,-1,1
18,2,degree,0,0,0,0
2,2,random,-167,50,51,66
3,2,random,-845,119,97,629
4,2,random,-865,-112,200,777
5,2,random,-1153,34,-8,1127
6,2,random,-1141,-60,31,1170
7,2,random,-544,-39,-132,715
8,2,random,-174,0,-58,232
9,2,random,-78,0,-32,110
10,2,random,-19,0,-24,43
11,2,random,-5,0,-2,7
12,2,random,-1,0,-3,4
13,2,random,-1,0,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,-2,0,0,2
17,2,random,0,0,0,0
2,3,no_block,-54,25,21,8
3,3,no_block,-489,139,225,125
4,3,no_block,-515,68,122,325
5,3,no_block,-496,-59,23,532
6,3,no_block,-497,-142,10,629
7,3,no_block,-538,43,-35,530
8,3,no_block,-575,-41,7,609
9,3,no_block,-401,-24,-177,602
10,3,no_block,-200,-15,-102,317
11,3,no_block,-126,0,-15,141
12,3,no_block,-92,-1,-24,117
13,3,no_block,-62,-1,-24,87
14,3,no_block,-41,0,-13,54
15,3,no_block,-5,0,-19,24
16,3,no_block,-5,0,0,5
17,3,no_block,-2,0,-3,5
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,-2,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-25,14,6,5
3,3,degree,-138,38,60,40
4,3,degree,-357,56,214,87
5,3,degree,-334,25,197,112
6,3,degree,-129,5,21,103
7,3,degree,-166,-10,68,108
8,3,degree,-153,-71,23,201
9,3,degree,-284,-26,130,180
10,3,degree,-423,7,336,80
11,3,degree,-409,-18,300,127
12,3,degree,-197,-28,35,190
13,3,degree,-268,0,-35,303
14,3,degree,-305,0,-121,426
15,3,degree,-246,0,-119,365
16,3,degree,-134,0,-57,191
17,3,degree,-60,0,-130,190
18,3,degree,-40,0,-210,250
19,3,degree,-21,0,-246,267
20,3,degree,-14,0,-151,165
21,3,degree,-7,0,-105,112
22,3,degree,-2,0,-31,33
23,3,degree,-1,0,-9,10
24,3,degree,0,0,-8,8
25,3,degree,0,0,-12,12
26,3,degree,0,0,-8,8
27,3,degree,0,0,-2,2
28,3,degree,0,0,-1,1
29,3,degree,0,0,0,0
2,3,random,-54,25,21,8
3,3,random,-483,136,225,122
4,3,random,-511,71,129,311
5,3,random,-487,-53,28,512
6,3,random,-503,-130,57,576
7,3,random,-538,52,-9,495
8,3,random,-565,-31,35,561
9,3,random,-409,-7,-161,577
10,3,random,-208,-2,-55,265
11,3,random,-122,-7,-2,131
12,3,random,-92,2,-25,115
13,3,random,-62,2,-43,103
14,3,random,-42,2,-40,80
15,3,random,-7,1,-32,38
16,3,random,-7,1,-15,21
17,3,random,-3,0,-6,9
18,3,random,-3,0,-2,5
19,3,random,0,0,-2,2
20,3,random,0,0,0,0
2,4,no_block,-21,9,11,1
3,4,no_block,-260,82,176,2
4,4,no_block,-380,223,141,16
5,4,no_block,-297,24,104,169
6,4,no_block,-496,-28,34,490
7,4,no_block,-311,-151,-70,532
8,4,no_block,-185,-135,-142,462
9,4,no_block,-181,-22,-22,225
10,4,no_block,-212,-3,13,202
11,4,no_block,-255,37,-6,224
12,4,no_block,-293,-6,-9,308
13,4,no_block,-169,-33,-69,271
14,4,no_block,-77,0,-72,149
15,4,no_block,-60,3,-37,94
16,4,no_block,-26,-5,-21,52
17,4,no_block,-11,-1,-16,28
18,4,no_block,-1,-2,-13,16
19,4,no_block,0,0,-7,7
20,4,no_block,0,0,-1,1
21,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-5,5,-1,1
3,4,degree,-39,39,0,0
4,4,degree,-59,59,0,0
5,4,degree,-77,77,0,0
6,4,degree,-25,25,0,0
7,4,degree,-3,3,0,0
8,4,degree,-4,4,0,0
9,4,degree,-28,28,0,0
10,4,degree,-24,24,-1,1
11,4,degree,-55,55,0,0
12,4,degree,-69,69,0,0
13,4,degree,-32,32,0,0
14,4,degree,-6,6,0,0
15,4,degree,-1,1,0,0
16,4,degree,0,0,0,0
2,4,random,-21,9,11,1
3,4,random,-256,81,173,2
4,4,random,-373,219,138,16
5,4,random,-291,26,105,160
6,4,random,-491,-9,33,467
7,4,random,-310,-135,-62,507
8,4,random,-167,-126,-137,430
9,4,random,-190,-20,7,203
10,4,random,-218,-1,9,210
11,4,random,-242,32,5,205
12,4,random,-244,-2,-6,252
13,4,random,-218,-8,-44,270
14,4,random,-102,2,-68,168
15,4,random,-66,8,-31,89
16,4,random,-29,-5,-24,58
17,4,random,-13,-1,-16,30
18,4,random,-1,-4,0,5
19,4,random,0,0,0,0
2,2,no_block,-205,155,9,41
3,2,no_block,-707,189,-6,524
4,2,no_block,-868,210,-7,665
5,2,no_block,-1229,62,-1,1168
6,2,no_block,-1152,-84,0,1236
7,2,no_block,-587,-260,0,847
8,2,no_block,-160,-173,0,333
9,2,no_block,-64,-72,0,136
10,2,no_block,-15,-28,0,43
11,2,no_block,-5,-8,0,13
12,2,no_block,-1,0,0,1
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-195,195,-1,1
3,2,mcich,-709,709,-4,4
4,2,mcich,-875,875,0,0
5,2,mcich,-1230,1230,0,0
6,2,mcich,-1152,1152,0,0
7,2,mcich,-468,468,0,0
8,2,mcich,0,0,0,0
2,2,degree,-152,123,11,18
3,2,degree,-465,207,55,203
4,2,degree,-380,38,-3,345
5,2,degree,-381,70,27,284
6,2,degree,-703,61,49,593
7,2,degree,-969,-55,63,961
8,2,degree,-790,-129,-55,974
9,2,degree,-477,-172,-24,673
10,2,degree,-185,-96,-13,294
11,2,degree,-89,-21,-16,126
12,2,degree,-49,-15,-6,70
13,2,degree,-28,-15,-7,50
14,2,degree,-21,2,-11,30
15,2,degree,-12,-5,1,16
16,2,degree,-3,-2,-2,7
17,2,degree,-2,-1,0,3
18,2,degree,0,0,0,0
2,2,random,-204,154,9,41
3,2,random,-704,194,6,504
4,2,random,-861,211,16,634
5,2,random,-1221,77,17,1127
6,2,random,-1146,-70,35,1181
7,2,random,-599,-211,24,786
8,2,random,-164,-181,6,339
9,2,random,-68,-78,5,141
10,2,random,-15,-30,1,44
11,2,random,-7,-7,1,13
12,2,random,-1,-1,0,2
13,2,random,-2,0,0,2
14,2,random,-2,1,0,1
15,2,random,-2,0,0,2
16,2,random,0,-2,0,2
17,2,random,0,-2,0,2
18,2,random,0,0,0,0
2,3,no_block,-51,37,4,10
3,3,no_block,-467,184,3,280
4,3,no_block,-451,63,-12,400
5,3,no_block,-566,30,0,536
6,3,no_block,-650,43,0,607
7,3,no_block,-553,-26,0,579
8,3,no_block,-601,22,0,579
9,3,no_block,-295,-156,0,451
10,3,no_block,-152,-143,0,295
11,3,no_block,-131,-17,0,148
12,3,no_block,-88,-8,0,96
13,3,no_block,-57,-17,0,74
14,3,no_block,-24,-16,0,40
15,3,no_block,-5,-4,0,9
16,3,no_block,-5,1,0,4
17,3,no_block,-2,-1,0,3
18,3,no_block,-2,0,0,2
19,3,no_block,0,-2,0,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-19,15,3,1
3,3,degree,-145,108,12,25
4,3,degree,-285,159,19,107
5,3,degree,-236,124,-5,117
6,3,degree,-137,-33,6,164
7,3,degree,-120,-105,25,200
8,3,degree,-149,-17,11,155
9,3,degree,-241,93,44,104
10,3,degree,-367,185,83,99
11,3,degree,-329,44,26,259
12,3,degree,-315,-136,92,359
13,3,degree,-287,-188,113,362
14,3,degree,-230,-117,50,297
15,3,degree,-215,-59,26,248
16,3,degree,-229,-33,-104,366
17,3,degree,-183,-34,-98,315
18,3,degree,-109,-7,-45,161
19,3,degree,-65,-7,-27,99
20,3,degree,-37,-2,-4,43
21,3,degree,-15,0,-10,25
22,3,degree,-10,0,-24,34
23,3,degree,-7,0,-5,12
24,3,degree,-3,0,2,1
25,3,degree,-1,0,1,0
26,3,degree,-1,0,1,0
27,3,degree,0,0,0,0
2,3,random,-50,37,3,10
3,3,random,-458,184,3,271
4,3,random,-449,67,1,381
5,3,random,-549,29,28,492
6,3,random,-640,59,28,553
7,3,random,-449,-129,6,572
8,3,random,-547,-23,13,557
9,3,random,-406,-45,13,438
10,3,random,-207,-89,28,268
11,3,random,-130,-15,10,135
12,3,random,-96,0,-2,98
13,3,random,-55,-11,6,60
14,3,random,-36,-3,11,28
15,3,random,-12,-3,7,8
16,3,random,-6,3,3,0
17,3,random,-2,0,2,0
18,3,random,-2,0,2,0
19,3,random,-2,0,2,0
20,3,random,0,0,0,0
2,4,no_block,-6,5,0,1
3,4,no_block,-79,74,-1,6
4,4,no_block,-186,101,-1,86
5,4,no_block,-212,74,-2,140
6,4,no_block,-336,143,-1,194
7,4,no_block,-312,39,0,273
8,4,no_block,-315,-27,0,342
9,4,no_block,-353,-78,0,431
10,4,no_block,-224,-69,0,293
11,4,no_block,-266,6,0,260
12,4,no_block,-269,45,0,224
13,4,no_block,-276,-28,0,304
14,4,no_block,-189,-108,0,297
15,4,no_block,-87,-101,0,188
16,4,no_block,-49,-44,0,93
17,4,no_block,-44,-2,0,46
18,4,no_block,-20,-20,0,40
19,4,no_block,-11,-9,0,20
20,4,no_block,-1,-10,0,11
21,4,no_block,0,-1,0,1
22,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-1,1,0,0
3,4,degree,-2,2,0,0
4,4,degree,-21,21,0,0
5,4,degree,-79,79,-1,1
6,4,degree,-54,54,0,0
7,4,degree,-45,45,0,0
8,4,degree,-7,7,0,0
9,4,degree,0,0,0,0
2,4,random,-6,5,0,1
3,4,random,-78,73,-1,6
4,4,random,-167,83,-1,85
5,4,random,-199,65,5,129
6,4,random,-330,152,4,174
7,4,random,-331,74,10,247
8,4,random,-306,-34,5,335
9,4,random,-286,-128,13,401
10,4,random,-284,9,9,266
11,4,random,-249,-11,10,250
12,4,random,-230,31,2,197
13,4,random,-241,-50,16,275
14,4,random,-182,-86,34,234
15,4,random,-132,-84,59,157
16,4,random,-84,-21,29,76
17,4,random,-41,-7,-6,54
18,4,random,-45,-1,18,28
19,4,random,-29,1,-17,45
20,4,random,-12,0,-41,53
21,4,random,-1,0,-18,19
22,4,random,0,0,-1,1
23,4,random,0,0,0,0
2,2,no_block,-176,59,35,82
3,2,no_block,-623,-32,5,650
4,2,no_block,-942,56,-9,895
5,2,no_block,-1163,0,25,1138
6,2,no_block,-1197,33,-36,1200
7,2,no_block,-603,-52,-23,678
8,2,no_block,-178,-58,-2,238
9,2,no_block,-87,-8,0,95
10,2,no_block,-18,-4,0,22
11,2,no_block,-5,0,0,5
12,2,no_block,-1,0,0,1
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-117,0,117,0
3,2,mcich,-649,-6,649,6
4,2,mcich,-886,0,886,0
5,2,mcich,-1162,-1,1162,1
6,2,mcich,-1164,0,1164,0
7,2,mcich,-655,0,655,0
8,2,mcich,-236,0,236,0
9,2,mcich,-75,0,75,0
10,2,mcich,0,0,0,0
2,2,degree,-139,50,49,40
3,2,degree,-442,-1,134,309
4,2,degree,-409,3,47,359
5,2,degree,-598,-30,148,480
6,2,degree,-960,37,155,768
7,2,degree,-975,27,46,902
8,2,degree,-715,-46,41,720
9,2,degree,-297,-42,-210,549
10,2,degree,-132,-5,-114,251
11,2,degree,-40,0,-86,126
12,2,degree,-26,0,-32,58
13,2,degree,-14,0,-20,34
14,2,degree,-11,0,-21,32
15,2,degree,-4,0,-9,13
16,2,degree,0,0,-5,5
17,2,degree,0,0,-2,2
18,2,degree,0,0,0,0
2,2,random,-174,60,38,76
3,2,random,-619,-15,18,616
4,2,random,-903,21,13,869
5,2,random,-1182,35,56,1091
6,2,random,-1164,55,8,1101
7,2,random,-607,-75,-15,697
8,2,random,-220,-27,-6,253
9,2,random,-95,1,-3,97
10,2,random,-22,2,2,18
11,2,random,-5,-1,0,6
12,2,random,-1,0,0,1
13,2,random,-2,1,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,0,-2,0,2
17,2,random,0,0,0,0
2,3,no_block,-44,13,15,16
3,3,no_block,-513,26,144,343
4,3,no_block,-461,-33,41,453
5,3,no_block,-679,4,-59,734
6,3,no_block,-504,-14,-85,603
7,3,no_block,-601,-2,118,485
8,3,no_block,-580,-1,-21,602
9,3,no_block,-291,0,-31,322
10,3,no_block,-155,0,-73,228
11,3,no_block,-102,0,-29,131
12,3,no_block,-82,0,-12,94
13,3,no_block,-51,0,-9,60
14,3,no_block,-23,0,-4,27
15,3,no_block,-5,0,0,5
16,3,no_block,-5,0,0,5
17,3,no_block,-2,0,0,2
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-9,4,5,0
3,3,degree,-88,50,38,0
4,3,degree,-241,125,105,11
5,3,degree,-194,83,11,100
6,3,degree,-212,58,70,84
7,3,degree,-216,83,61,72
8,3,degree,-203,38,14,151
9,3,degree,-225,-29,-48,302
10,3,degree,-329,156,9,164
11,3,degree,-335,194,-29,170
12,3,degree,-301,100,-82,283
13,3,degree,-236,-88,-13,337
14,3,degree,-182,-293,-10,485
15,3,degree,-276,-156,72,360
16,3,degree,-277,-81,41,317
17,3,degree,-145,-58,-67,270
18,3,degree,-99,-61,-43,203
19,3,degree,-53,-82,-19,154
20,3,degree,-35,-33,9,59
21,3,degree,-24,-13,10,27
22,3,degree,-14,-4,9,9
23,3,degree,-14,0,10,4
24,3,degree,-7,0,7,0
25,3,degree,-2,0,2,0
26,3,degree,-1,0,1,0
27,3,degree,0,0,0,0
2,3,random,-44,13,15,16
3,3,random,-510,33,147,330
4,3,random,-460,-26,51,435
5,3,random,-675,14,-43,704
6,3,random,-507,-4,-53,564
7,3,random,-596,6,130,460
8,3,random,-575,6,-9,578
9,3,random,-288,10,-38,316
10,3,random,-162,5,-58,215
11,3,random,-104,9,-4,99
12,3,random,-82,3,-8,87
13,3,random,-52,3,-9,58
14,3,random,-23,1,-8,30
15,3,random,-6,1,-4,9
16,3,random,-6,1,2,3
17,3,random,-4,2,0,2
18,3,random,-2,0,2,0
19,3,random,0,0,0,0
2,4,no_block,-17,10,3,4
3,4,no_block,-211,45,19,147
4,4,no_block,-266,35,54,177
5,4,no_block,-406,59,113,234
6,4,no_block,-384,-86,-3,473
7,4,no_block,-435,2,-93,526
8,4,no_block,-242,-32,-57,331
9,4,no_block,-259,-24,25,258
10,4,no_block,-225,5,-30,250
11,4,no_block,-244,70,-24,198
12,4,no_block,-278,-4,0,282
13,4,no_block,-127,-67,-2,196
14,4,no_block,-51,-15,-6,72
15,4,no_block,-46,-3,-4,53
16,4,no_block,-29,-2,0,31
17,4,no_block,-12,0,0,12
18,4,no_block,-3,0,0,3
19,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,0,0,0,0
3,4,degree,0,0,0,0
2,4,random,-17,10,3,4
3,4,random,-211,46,21,144
4,4,random,-266,38,56,172
5,4,random,-398,55,118,225
6,4,random,-380,-78,15,443
7,4,random,-414,-2,-74,490
8,4,random,-248,-19,-24,291
9,4,random,-252,-12,45,219
10,4,random,-206,-5,58,153
11,4,random,-174,15,16,143
12,4,random,-243,28,16,199
13,4,random,-211,11,-43,243
14,4,random,-67,4,-67,130
15,4,random,-48,9,-6,45
16,4,random,-34,15,-14,33
17,4,random,-16,9,-7,14
18,4,random,-5,1,-10,14
19,4,random,0,0,-5,5
20,4,random,0,0,-3,3
21,4,random,0,0,0,0
2,2,no_block,-197,113,44,40
3,2,no_block,-802,259,51,492
4,2,no_block,-851,135,102,614
5,2,no_block,-1204,26,-70,1248
6,2,no_block,-1104,-29,-103,1236
7,2,no_block,-543,-297,-31,871
8,2,no_block,-190,-119,0,309
9,2,no_block,-79,-51,0,130
10,2,no_block,-16,-36,0,52
11,2,no_block,-6,-8,0,14
12,2,no_block,-1,-1,0,2
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-197,113,44,40
3,2,mcich,-802,259,51,492
4,2,mcich,-851,135,102,614
5,2,mcich,-1204,26,-70,1248
6,2,mcich,-1104,-29,-103,1236
7,2,mcich,-543,-297,-31,871
8,2,mcich,-158,-151,27,282
9,2,mcich,-29,-65,29,65
10,2,mcich,0,0,0,0
2,2,degree,-140,76,48,16
3,2,degree,-456,150,146,160
4,2,degree,-397,80,78,239
5,2,degree,-459,-31,128,362
6,2,degree,-648,-1,225,424
7,2,degree,-936,-73,229,780
8,2,degree,-783,-70,-130,983
9,2,degree,-531,-35,-240,806
10,2,degree,-204,-54,-236,494
11,2,degree,-92,-26,-98,216
12,2,degree,-45,-18,-18,81
13,2,degree,-27,-7,-12,46
14,2,degree,-16,0,-10,26
15,2,degree,-9,0,-12,21
16,2,degree,-4,0,-2,6
17,2,degree,-2,0,-1,3
18,2,degree,0,0,0,0
2,2,random,-195,112,45,38
3,2,random,-780,246,61,473
4,2,random,-812,106,127,579
5,2,random,-1165,19,-22,1168
6,2,random,-1120,19,-74,1175
7,2,random,-582,-254,-39,875
8,2,random,-203,-120,8,315
9,2,random,-90,-45,4,131
10,2,random,-27,-26,1,52
11,2,random,-7,-6,2,11
12,2,random,-3,1,0,2
13,2,random,-2,1,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,0,-2,0,2
17,2,random,0,0,0,0
2,3,no_block,-38,21,11,6
3,3,no_block,-360,67,138,155
4,3,no_block,-276,-36,-70,382
5,3,no_block,-566,103,40,423
6,3,no_block,-753,43,1,709
7,3,no_block,-427,-175,-11,613
8,3,no_block,-548,75,-18,491
9,3,no_block,-486,-33,-62,581
10,3,no_block,-252,-52,-10,314
11,3,no_block,-159,-17,20,156
12,3,no_block,-101,-2,-8,111
13,3,no_block,-75,-2,-7,84
14,3,no_block,-39,-1,-13,53
15,3,no_block,-9,0,-15,24
16,3,no_block,-4,0,-1,5
17,3,no_block,-3,0,-2,5
18,3,no_block,-2,0,0,2
19,3,no_block,-2,0,0,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-13,10,2,1
3,3,degree,-84,55,10,19
4,3,degree,-93,-24,1,116
5,3,degree,-85,14,-1,72
6,3,degree,-101,65,3,33
7,3,degree,-142,92,26,24
8,3,degree,-125,23,8,94
9,3,degree,-136,23,1,112
10,3,degree,-140,82,4,54
11,3,degree,-259,180,17,62
12,3,degree,-295,200,17,78
13,3,degree,-417,282,7,128
14,3,degree,-308,8,-5,305
15,3,degree,-281,-164,-22,467
16,3,degree,-182,-251,-8,441
17,3,degree,-174,-105,3,276
18,3,degree,-259,4,14,241
19,3,degree,-238,-126,2,362
20,3,degree,-161,-141,8,294
21,3,degree,-110,-65,1,174
22,3,degree,-39,-79,17,101
23,3,degree,-27,-33,15,45
24,3,degree,-16,-31,4,43
25,3,degree,-14,-16,6,24
26,3,degree,-5,-3,3,5
27,3,degree,-2,-4,1,5
28,3,degree,0,-3,0,3
29,3,degree,0,-1,0,1
30,3,degree,0,-1,0,1
31,3,degree,0,0,0,0
2,3,random,-38,21,11,6
3,3,random,-352,65,134,153
4,3,random,-278,-27,-58,363
5,3,random,-550,93,87,370
6,3,random,-754,76,25,653
7,3,random,-438,-154,2,590
8,3,random,-515,55,-10,470
9,3,random,-497,11,-55,541
10,3,random,-254,-42,-17,313
11,3,random,-168,-7,17,158
12,3,random,-109,-4,3,110
13,3,random,-79,-9,-4,92
14,3,random,-41,-5,-16,62
15,3,random,-10,-5,-14,29
16,3,random,-6,2,1,3
17,3,random,-3,2,-2,3
18,3,random,-2,2,0,0
19,3,random,-2,2,0,0
20,3,random,0,0,0,0
2,4,no_block,-6,4,2,0
3,4,no_block,-95,75,19,1
4,4,no_block,-313,125,185,3
5,4,no_block,-182,43,124,15
6,4,no_block,-216,25,-8,199
7,4,no_block,-483,52,106,325
8,4,no_block,-315,-6,-50,371
9,4,no_block,-288,-17,-155,460
10,4,no_block,-178,-123,-37,338
11,4,no_block,-228,-158,56,330
12,4,no_block,-222,-19,-2,243
13,4,no_block,-290,-1,18,273
14,4,no_block,-219,30,-85,274
15,4,no_block,-83,1,-91,173
16,4,no_block,-52,-34,-37,123
17,4,no_block,-35,0,-16,51
18,4,no_block,-22,-3,-15,40
19,4,no_block,-6,-1,-13,20
20,4,no_block,-2,-2,-7,11
21,4,no_block,0,0,-1,1
22,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,0,0,0,0
3,4,degree,0,0,0,0
2,4,random,-6,4,2,0
3,4,random,-94,74,19,1
4,4,random,-302,119,180,3
5,4,random,-182,44,126,12
6,4,random,-211,25,25,161
7,4,random,-476,61,86,329
8,4,random,-312,-1,-55,368
9,4,random,-275,-14,-140,429
10,4,random,-172,-107,-30,309
11,4,random,-229,-145,79,295
12,4,random,-207,-5,14,198
13,4,random,-264,6,-16,274
14,4,random,-210,37,-71,244
15,4,random,-94,4,-73,163
16,4,random,-76,-25,-3,104
17,4,random,-52,6,-5,51
18,4,random,-31,0,-22,53
19,4,random,-6,-8,-20,34
20,4,random,-8,3,-15,20
21,4,random,-14,12,0,2
22,4,random,-7,7,0,0
23,4,random,-1,1,0,0
24,4,random,0,0,0,0
2,2,no_block,-219,67,47,105
3,2,no_block,-737,22,-15,730
4,2,no_block,-830,48,-1,783
5,2,no_block,-1141,-4,-9,1154
6,2,no_block,-1219,-51,5,1265
7,2,no_block,-588,-54,-28,670
8,2,no_block,-162,-25,-4,191
9,2,no_block,-72,-3,-1,76
10,2,no_block,-18,-4,0,22
11,2,no_block,-5,-1,0,6
12,2,no_block,-1,0,0,1
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-219,67,47,105
