network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
wiki,2,10,282,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,2983.1,0.0,88.3,3994.6,2296.0,186.3,225.9,4357.8
wiki,2,10,353,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3148.3,0.0,80.0,3837.7,2302.5,246.8,276.0,4240.7
wiki,2,10,423,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3317.4,0.0,95.9,3652.7,2312.9,304.4,334.1,4114.6
wiki,2,10,494,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3485.4,0.0,429.8,3150.8,2324.6,350.1,385.5,4005.8
wiki,2,10,565,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3648.2,0.0,417.2,3000.6,2338.6,395.6,424.6,3907.2
wiki,2,10,635,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3821.8,0.0,392.7,2851.5,2348.2,441.0,462.7,3814.1
wiki,2,10,706,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,3975.4,0.0,380.8,2709.8,2363.2,481.1,504.6,3717.1
wiki,2,10,777,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,4132.0,0.0,368.9,2565.1,2392.0,521.3,558.2,3594.5
wiki,2,10,847,2284.0,0.0,0.0,4782.0,7056.0,3.2,4.2,2.6,4280.4,0.0,348.8,2436.8,2394.7,549.1,599.6,3522.6
wiki,3,10,35,2921.0,0.0,414.2,3730.8,5821.3,2.4,1238.9,3.4,3027.5,0.0,416.6,3621.9,2923.9,19.2,434.0,3688.9
wiki,3,10,70,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,3131.4,0.0,2366.5,1568.1,2927.9,41.1,454.8,3642.2
wiki,3,10,141,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,3319.8,0.0,2621.9,1124.3,2931.6,91.5,494.1,3548.8
wiki,3,10,211,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,3486.4,0.0,2505.5,1074.1,2944.7,125.0,530.7,3465.6
wiki,3,10,282,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,3660.7,0.0,3061.1,344.2,2955.7,170.9,567.4,3372.0
wiki,3,10,353,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,4465.5,0.8,2271.9,327.8,2966.0,209.3,604.2,3286.5
wiki,3,10,423,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,4899.3,1.2,2160.8,4.7,2984.0,246.4,631.8,3203.8
wiki,3,10,494,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,5885.8,2.0,1174.3,3.9,3029.6,253.2,1018.8,2764.4
wiki,3,10,565,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,6502.6,2.7,557.5,3.2,3008.4,324.0,691.7,3041.9
wiki,3,10,635,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,6531.8,2.7,528.3,3.2,3028.9,353.4,721.1,2962.6
wiki,3,10,706,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,6807.6,3.1,252.5,2.8,3052.9,392.7,757.1,2863.3
wiki,3,10,777,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,6824.0,3.1,236.1,2.8,3116.3,366.7,1093.1,2489.9
wiki,3,10,847,2921.0,0.0,414.2,3730.8,7056.0,3.2,4.2,2.6,6837.9,3.0,222.3,2.8,3097.4,438.0,805.7,2724.9
wiki,4,10,35,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,5599.0,366.7,1096.8,3.5,3694.4,4.0,2619.1,748.5
wiki,4,10,70,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,5992.6,356.9,713.1,3.4,3713.5,8.1,2605.2,739.2
wiki,4,10,141,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,6381.3,2.6,678.9,3.2,3750.9,17.8,2579.0,718.3
wiki,4,10,211,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,4140.4,26.7,2197.6,701.3
wiki,4,10,282,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3816.2,35.6,2530.7,683.5
wiki,4,10,353,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3842.9,43.0,2513.1,667.0
wiki,4,10,423,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3883.0,53.9,2481.5,647.6
wiki,4,10,494,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3904.5,60.2,2469.3,632.0
wiki,4,10,565,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3981.5,32.9,2741.1,310.5
wiki,4,10,635,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,3987.2,72.8,2409.2,596.8
wiki,4,10,706,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,4066.9,36.8,2667.2,295.1
wiki,4,10,777,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,4061.0,80.0,2348.8,576.2
wiki,4,10,847,3679.2,0.3,2629.9,756.6,7056.0,3.2,4.2,2.6,7056.0,3.2,4.2,2.6,4093.4,89.7,2328.8,554.1
wiki,2,20,35,2284.0,0.0,0.0,4782.0,2289.7,7.9,42.7,4725.7,2382.0,0.0,54.5,4629.5,2284.2,21.2,31.9,4728.7
wiki,2,20,70,2284.0,0.0,0.0,4782.0,2294.2,5.8,64.8,4701.2,2409.7,0.0,130.0,4526.3,2284.3,26.8,58.2,4696.7
wiki,2,20,141,2284.0,0.0,0.0,4782.0,2326.8,486.2,2834.9,1418.1,2520.2,0.0,195.8,4350.0,2285.5,55.2,117.4,4607.9
wiki,2,20,211,2284.0,0.0,0.0,4782.0,2340.4,946.4,3767.2,12.0,2689.1,0.0,206.5,4170.4,2289.6,108.2,177.8,4490.4
wiki,2,20,282,2284.0,0.0,0.0,4782.0,4217.7,476.9,2361.6,9.8,2732.0,0.0,336.2,3997.8,2294.6,118.8,235.9,4416.7
wiki,2,20,353,2284.0,0.0,0.0,4782.0,5162.9,4.1,1889.8,9.2,2834.7,0.0,391.1,3840.2,2295.2,147.3,290.1,4333.4
wiki,2,20,423,2284.0,0.0,0.0,4782.0,5630.2,4.6,1422.5,8.7,2920.8,0.0,485.6,3659.6,2302.7,170.2,342.5,4250.6
wiki,2,20,494,2284.0,0.0,0.0,4782.0,6105.7,5.7,947.0,7.6,3093.2,0.0,464.3,3508.5,2311.8,222.7,384.0,4147.5
wiki,2,20,565,2284.0,0.0,0.0,4782.0,7046.0,7.1,6.7,6.2,3267.0,0.0,466.9,3332.1,2325.1,273.2,437.6,4030.1
wiki,2,20,635,2284.0,0.0,0.0,4782.0,7046.0,7.1,6.7,6.2,3427.2,0.0,461.6,3177.2,2333.6,311.5,477.9,3943.0
wiki,2,20,706,2284.0,0.0,0.0,4782.0,7046.0,7.1,6.7,6.2,3600.7,0.0,445.0,3020.3,2346.6,361.1,535.5,3822.8
wiki,2,20,777,2284.0,0.0,0.0,4782.0,7046.0,7.1,6.7,6.2,3760.6,0.0,443.7,2861.7,2365.9,412.9,570.3,3716.9
wiki,2,20,847,2284.0,0.0,0.0,4782.0,7046.0,7.1,6.7,6.2,3920.5,0.0,422.0,2723.5,2386.5,443.8,607.9,3627.8
wiki,3,20,35,2921.0,0.0,0.0,4145.0,2934.5,825.8,2470.2,835.5,2999.3,0.0,42.5,4024.2,2921.0,17.3,30.5,4097.2
wiki,3,20,70,2921.0,0.0,0.0,4145.0,4201.4,794.2,2060.6,9.8,3096.9,0.0,55.5,3913.6,2921.3,40.0,52.0,4052.7
wiki,3,20,141,2921.0,0.0,0.0,4145.0,5811.3,4.6,1241.4,8.7,3193.7,0.0,135.0,3737.3,2923.1,62.8,99.8,3980.3
wiki,3,20,211,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,3371.4,0.0,124.7,3569.9,2927.9,108.0,147.1,3883.0
wiki,3,20,282,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,3540.4,0.0,466.2,3059.4,2932.7,152.7,199.3,3781.3
wiki,3,20,353,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,3711.4,321.8,441.3,2591.5,2944.1,196.7,243.6,3681.6
wiki,3,20,423,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,4199.6,614.8,397.6,1854.0,2950.2,252.1,281.0,3582.7
wiki,3,20,494,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,4347.0,875.0,663.0,1181.0,2959.5,285.9,325.7,3494.9
wiki,3,20,565,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,4760.0,554.1,635.1,1116.8,2972.9,324.6,372.8,3395.7
wiki,3,20,635,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,5405.9,265.1,338.0,1057.0,2977.8,360.9,407.8,3319.5
wiki,3,20,706,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,5496.9,250.2,320.4,998.5,2999.5,404.2,440.8,3221.5
wiki,3,20,777,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,5589.7,233.9,310.6,931.8,3018.2,432.5,465.8,3149.5
wiki,3,20,847,2921.0,0.0,0.0,4145.0,7046.0,7.1,6.7,6.2,5680.0,219.2,291.8,875.0,3034.7,478.2,492.4,3060.7
wiki,4,20,35,3304.0,0.0,0.0,3762.0,5182.8,376.5,1497.5,9.2,3375.7,0.0,402.5,3287.8,3304.2,14.9,23.9,3723.0
wiki,4,20,70,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,3460.3,0.0,1113.6,2492.1,3304.3,28.3,46.9,3686.5
wiki,4,20,141,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,3640.0,0.0,1728.5,1697.5,3306.3,82.9,89.3,3587.5
wiki,4,20,211,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,4785.2,320.9,990.6,969.3,3311.1,116.5,127.8,3510.6
wiki,4,20,282,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,5224.9,605.1,624.0,612.0,3318.4,162.1,178.1,3407.4
wiki,4,20,353,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,5887.8,578.3,17.7,582.2,3326.0,198.1,216.8,3325.1
wiki,4,20,423,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6216.7,277.6,17.9,553.8,3332.2,236.5,256.4,3240.9
wiki,4,20,494,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6515.9,5.3,278.3,266.5,3342.8,274.7,291.2,3157.3
wiki,4,20,565,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6794.6,6.1,14.1,251.2,3355.1,315.0,324.6,3071.3
wiki,4,20,635,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6809.7,6.0,15.0,235.3,3359.2,347.9,353.0,3005.9
wiki,4,20,706,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6826.4,6.0,14.5,219.1,3382.8,378.4,375.4,2929.4
wiki,4,20,777,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,6843.5,6.0,16.1,200.4,3399.3,406.8,414.7,2845.2
wiki,4,20,847,3304.0,0.0,0.0,3762.0,7046.0,7.1,6.7,6.2,7045.8,7.1,6.8,6.3,3419.5,427.1,449.9,2769.5
