network_name,seed_method,threshold,seed_size,budget_total,timing_mcich_smc,timing_mcich_ilp,timing_ilp_opt,no_block_0,no_block_1,no_block_2,no_block_3,time_mcich_smc_0,time_mcich_smc_1,time_mcich_smc_2,time_mcich_smc_3,time_mcich_ilp_0,time_mcich_ilp_1,time_mcich_ilp_2,time_mcich_ilp_3,time_ilp_opt_0,time_ilp_opt_1,time_ilp_opt_2,time_ilp_opt_3,mcich_smc_0,mcich_smc_1,mcich_smc_2,mcich_smc_3,mcich_ilp_0,mcich_ilp_1,mcich_ilp_2,mcich_ilp_3,ilp_opt_0,ilp_opt_1,ilp_opt_2,ilp_opt_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
jazz.net.clean.uel,random_k_core,2,20,21.0,137,59,1587,5,0,0,193,20,2,22,154,39,6,3,150,30,1,3,164,8,38,18,134,28,20,0,150
jazz.net.clean.uel,random_k_core,2,20,22.0,3,147,614,5,0,0,193,20,2,22,154,39,6,3,150,5,0,61,132,8,40,19,131,29,21,0,148
jazz.net.clean.uel,random_k_core,2,20,23.0,8,59,769,5,0,0,193,20,2,22,154,39,6,3,150,9,0,57,132,8,42,20,128,30,22,0,146
jazz.net.clean.uel,random_k_core,3,20,0.0,1,45,28,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,1,40,161,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,1,44,24,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,1.0,1,42,29,10,0,0,188,10,0,3,185,10,0,3,185,10,3,0,185,10,0,1,187,10,0,1,187
jazz.net.clean.uel,random_k_core,3,20,2.0,2,52,124,10,0,0,188,13,0,1,184,14,0,0,184,10,7,0,181,10,2,2,184,12,0,0,186
jazz.net.clean.uel,random_k_core,3,20,3.0,2,56,187,10,0,0,188,13,0,0,185,14,6,0,178,10,11,0,177,10,4,3,181,13,1,0,184
jazz.net.clean.uel,centola,3,20,17.0,5,106,4572,10,0,0,188,20,0,0,178,20,19,1,158,26,0,43,129,14,26,11,147,26,19,2,151
jazz.net.clean.uel,random_k_core,3,20,4.0,3,70,599,10,0,0,188,13,0,2,183,14,7,0,177,17,0,0,181,10,5,4,179,14,3,0,181
jazz.net.clean.uel,random_k_core,3,20,5.0,3,113,1337,10,0,0,188,19,1,4,174,20,1,3,174,17,4,0,177,10,7,5,176,16,3,0,179
